src,dst
0,6
0,24
0,30
0,33
0,60
0,66
0,76
0,84
0,103
0,111
0,116
0,154
0,198
0,247
0,263
0,278
0,288
0,294
2,19
2,82
2,97
2,103
2,106
2,108
2,136
2,184
2,194
2,210
2,224
2,266
2,274
11,31
11,73
11,84
11,97
11,111
11,183
11,187
11,211
11,213
11,215
11,226
11,242
11,277
11,294
12,46
12,59
12,65
12,89
12,97
12,98
12,146
12,147
12,172
12,174
12,185
12,199
12,257
12,278
12,290
12,299
18,35
18,46
18,101
18,108
18,122
18,129
18,158
18,161
18,184
18,185
18,246
18,258
18,290
26,39
26,107
26,123
26,159
26,165
26,167
26,239
26,287
27,44
27,51
27,67
27,79
27,99
27,153
27,200
27,204
27,221
27,241
27,245
27,279
27,289
27,297
27,298
28,53
28,69
28,103
28,180
28,220
28,223
28,250
28,266
28,278
28,279
28,287
28,299
29,78
29,83
29,140
29,142
29,151
29,196
29,199
29,215
29,223
29,225
29,265
29,276
29,298
31,38
31,39
31,68
31,149
31,175
31,203
31,230
35,74
35,83
35,98
35,120
35,122
35,146
35,188
35,195
35,234
35,242
35,249
35,265
35,273
35,286
36,42
36,64
36,91
36,143
36,156
36,201
36,236
36,245
38,67
38,82
38,104
38,115
38,122
38,126
38,194
38,205
38,208
38,222
38,227
38,272
41,67
41,88
41,108
41,144
41,153
41,157
41,159
41,189
41,202
41,219
41,252
41,263
41,268
41,270
41,287
41,297
51,155
51,171
51,209
51,258
51,291
55,69
55,73
55,76
55,85
55,90
55,195
55,227
55,255
55,262
55,266
55,285
61,62
61,71
61,76
61,92
61,112
61,131
61,140
61,145
61,169
61,175
61,196
61,207
61,219
61,223
61,233
61,235
61,236
61,238
61,239
61,247
61,258
61,263
61,284
61,296
65,82
65,86
65,94
65,130
65,203
65,245
65,256
65,264
65,292
65,293
65,295
69,72
69,77
69,119
69,135
69,151
69,154
69,160
69,185
69,195
69,237
69,263
69,268
69,286
74,89
74,106
74,109
74,112
74,155
74,167
74,172
74,201
83,105
83,129
83,132
83,135
83,144
83,149
83,152
83,155
83,164
83,169
83,205
83,220
83,232
83,265
83,273
83,284
85,111
85,114
85,189
85,202
85,208
85,216
85,256
85,265
85,269
85,273
85,287
85,288
86,87
86,88
86,108
86,131
86,243
86,256
86,280
86,297
89,98
89,105
89,109
89,210
89,211
89,213
89,221
89,232
89,245
89,247
89,267
89,289
89,299
95,113
95,119
95,124
95,132
95,149
95,197
95,218
95,240
95,244
95,249
95,266
95,274
95,296
96,174
96,178
96,181
96,222
96,234
96,245
96,286
98,106
98,118
98,132
98,134
98,140
98,147
98,176
98,182
98,221
98,222
98,273
98,294
100,103
100,104
100,147
100,168
100,180
100,192
100,208
100,209
100,235
100,275
100,293
107,146
107,206
107,211
107,225
107,263
107,278
107,292
107,295
107,298
112,142
112,152
112,193
112,207
112,237
112,252
112,285
115,129
115,150
115,154
115,177
115,182
115,206
115,207
115,227
115,241
115,242
115,276
116,134
116,157
116,158
116,160
116,167
116,181
116,232
116,237
116,256
116,261
116,284
117,141
117,155
117,156
117,172
117,193
117,202
117,204
117,243
117,246
120,132
120,135
120,185
120,206
120,211
120,214
120,237
120,247
120,254
120,276
120,279
120,282
120,295
120,296
125,151
125,155
125,171
125,198
125,226
125,228
125,233
125,235
125,255
125,281
125,288
125,291
127,137
127,149
127,154
127,156
127,181
127,210
127,226
127,235
127,238
127,251
127,270
127,298
132,137
132,140
132,144
132,188
132,206
132,215
132,222
132,225
132,227
132,229
132,291
136,145
136,182
136,185
136,194
136,201
136,259
136,273
136,278
137,164
137,185
137,207
137,212
137,219
137,220
137,231
137,247
137,260
137,276
137,280
139,160
139,178
139,189
139,204
139,226
139,230
139,256
139,264
139,289
140,178
140,201
140,206
140,218
140,232
140,261
140,269
140,295
141,168
141,196
141,248
141,264
142,158
142,192
142,195
142,272
142,288
142,293
143,154
143,167
143,225
143,244
146,153
146,165
146,170
146,196
146,203
146,228
146,242
146,252
146,273
146,290
150,162
150,171
150,188
150,225
150,275
155,170
155,277
158,164
158,165
158,199
158,202
158,225
158,235
158,254
158,279
158,295
159,161
159,162
159,169
159,184
159,199
159,200
159,249
159,269
159,286
159,295
167,175
167,213
167,225
167,241
167,276
167,293
168,202
168,204
168,216
168,278
168,282
168,290
170,175
170,208
170,214
170,229
170,261
170,279
170,298
171,188
171,190
171,232
171,237
171,270
171,282
172,199
172,230
172,235
172,247
172,263
172,283
172,299
176,177
176,255
176,276
177,179
177,184
177,190
177,193
177,213
177,235
177,276
178,201
178,248
178,267
178,277
178,292
181,190
181,201
181,215
181,217
181,252
181,260
181,276
181,290
183,184
183,187
183,239
183,264
183,275
183,284
184,189
184,238
184,249
184,251
184,265
195,212
195,244
195,277
195,290
195,292
195,294
197,204
197,225
197,257
197,264
198,204
198,207
198,257
198,263
198,278
200,211
200,239
200,257
200,259
200,274
200,284
200,292
200,293
202,218
202,254
202,275
206,237
206,241
206,261
206,263
206,297
208,259
208,266
208,288
210,225
210,235
210,264
210,282
213,263
213,279
213,283
219,245
219,278
219,287
219,299
222,228
222,236
222,245
222,249
222,270
222,292
222,298
223,235
223,254
223,285
225,258
225,285
225,299
228,251
228,256
228,258
228,281
236,238
236,259
242,244
242,272
244,249
244,250
244,284
244,292
245,286
247,264
248,250
253,290
254,259
254,282
255,292
255,297
259,268
259,275
259,285
259,287
260,264
260,276
262,299
265,270
267,270
267,292
267,296
268,273
268,277
269,272
269,275
271,281
271,289
272,278
272,297
283,289
