src,dst
0,5
0,6
0,8
0,9
0,10
0,13
0,14
0,15
0,16
0,18
0,21
0,22
0,23
0,26
0,28
0,35
0,36
0,43
0,47
0,49
0,55
0,58
0,63
0,65
0,68
0,69
0,72
0,76
0,77
0,79
0,90
0,100
0,114
0,119
0,129
0,134
0,137
0,141
0,148
0,149
0,159
0,170
0,171
0,180
0,182
0,185
0,192
0,202
0,205
0,211
0,225
0,228
0,242
0,260
0,262
0,265
0,267
0,268
0,273
0,277
0,300
0,303
0,307
0,308
0,309
0,310
0,314
0,315
0,327
0,344
0,345
0,350
0,366
0,373
0,375
0,382
0,385
0,389
0,395
0,425
0,442
0,446
0,451
0,464
0,469
0,470
0,471
0,478
0,479
0,485
0,491
0,502
0,520
0,529
0,539
0,541
0,557
0,561
0,575
0,578
0,591
0,598
0,616
0,618
0,635
0,643
0,657
0,658
0,689
0,699
0,717
0,718
0,722
0,728
0,733
0,739
0,741
0,794
0,795
0,797
0,802
0,809
0,813
0,816
0,824
0,827
0,843
0,863
0,915
0,918
0,920
0,933
5,6
5,7
5,8
5,9
5,12
5,13
5,14
5,15
5,17
5,19
5,20
5,21
5,22
5,25
5,26
5,27
5,28
5,34
5,36
5,39
5,43
5,45
5,47
5,52
5,53
5,54
5,62
5,63
5,64
5,74
5,75
5,76
5,78
5,82
5,83
5,87
5,93
5,104
5,105
5,107
5,108
5,128
5,129
5,133
5,164
5,165
5,168
5,174
5,189
5,201
5,206
5,214
5,229
5,238
5,249
5,258
5,271
5,274
5,275
5,284
5,290
5,296
5,302
5,310
5,316
5,329
5,331
5,332
5,342
5,375
5,376
5,385
5,387
5,405
5,434
5,464
5,506
5,511
5,515
5,536
5,552
5,580
5,588
5,638
5,640
5,643
5,644
5,654
5,663
5,677
5,701
5,721
5,790
5,810
5,851
5,859
5,862
5,919
5,954
5,961
5,969
5,983
5,994
6,7
6,8
6,9
6,10
6,16
6,18
6,20
6,23
6,44
6,50
6,51
6,57
6,63
6,68
6,72
6,74
6,78
6,79
6,86
6,88
6,89
6,102
6,109
6,117
6,122
6,125
6,136
6,157
6,187
6,195
6,209
6,225
6,243
6,255
6,261
6,301
6,305
6,312
6,313
6,333
6,337
6,341
6,370
6,419
6,463
6,480
6,524
6,527
6,540
6,577
6,673
6,693
6,711
6,764
6,776
6,819
6,822
6,828
6,870
6,886
7,12
7,17
7,19
7,22
7,26
7,41
7,45
7,54
7,62
7,68
7,70
7,73
7,74
7,78
7,80
7,83
7,89
7,94
7,103
7,116
7,121
7,139
7,141
7,147
7,150
7,155
7,166
7,177
7,178
7,191
7,216
7,218
7,247
7,261
7,262
7,278
7,284
7,285
7,292
7,317
7,328
7,332
7,335
7,336
7,352
7,353
7,358
7,359
7,378
7,389
7,427
7,446
7,457
7,483
7,490
7,496
7,499
7,503
7,508
7,521
7,523
7,525
7,529
7,537
7,549
7,554
7,569
7,574
7,609
7,619
7,659
7,691
7,692
7,695
7,697
7,706
7,708
7,723
7,742
7,751
7,780
7,784
7,785
7,793
7,795
7,810
7,823
7,888
7,900
7,906
7,919
7,925
7,935
7,943
7,967
7,995
9,14
9,36
