src,dst
2,5
2,6
2,7
2,8
2,9
2,10
2,11
2,12
2,14
2,15
2,17
2,18
2,20
2,21
2,26
2,30
2,32
2,38
2,40
2,41
2,43
2,51
2,58
2,59
2,60
2,62
2,69
2,75
2,78
2,80
2,81
2,82
2,87
2,88
2,97
2,99
2,120
2,123
2,124
2,126
2,127
2,128
2,131
2,132
2,136
2,138
2,141
2,146
2,150
2,152
2,154
2,170
2,174
2,175
2,184
2,187
2,188
2,192
2,194
2,210
2,212
2,229
2,230
2,248
2,265
2,272
2,280
2,288
2,299
2,318
2,333
2,339
2,342
2,343
2,349
2,360
2,363
2,369
2,384
2,388
2,391
2,393
2,395
2,402
2,413
2,415
2,416
2,423
2,428
2,436
2,441
2,450
2,476
2,495
2,505
2,522
2,524
2,551
2,554
2,557
2,567
2,591
2,601
2,616
2,618
2,624
2,630
2,647
2,659
2,664
2,670
2,672
2,681
2,690
2,691
2,694
2,718
2,746
2,750
2,760
2,782
2,846
2,856
2,878
2,891
2,895
2,905
2,965
3,5
3,6
3,7
3,8
3,9
3,10
3,11
3,13
3,23
3,27
3,29
3,31
3,34
3,46
3,48
3,49
3,65
3,66
3,71
3,76
3,84
3,85
3,87
3,92
3,94
3,95
3,96
3,97
3,100
3,125
3,142
3,154
3,155
3,156
3,163
3,167
3,173
3,181
3,191
3,203
3,210
3,214
3,234
3,263
3,266
3,279
3,285
3,362
3,368
3,377
3,386
3,403
3,411
3,479
3,483
3,496
3,510
3,513
3,515
3,527
3,532
3,536
3,556
3,583
3,619
3,667
3,757
3,759
3,780
3,793
3,796
3,806
3,832
3,847
3,874
3,894
3,895
3,913
3,965
3,967
3,976
3,978
3,979
10,11
10,12
10,20
10,21
10,31
10,35
10,42
10,44
10,72
10,77
10,80
10,98
10,107
10,109
10,133
10,139
10,140
10,148
10,169
10,173
10,197
10,221
10,227
10,232
10,245
10,254
10,260
10,272
10,312
10,365
10,384
10,402
10,406
10,410
10,424
10,435
10,450
10,451
10,453
10,481
10,487
10,494
10,502
10,508
10,521
10,534
10,538
10,539
10,540
10,571
10,622
10,624
10,631
10,659
10,675
10,688
10,783
10,829
10,840
23,27
23,33
23,65
23,77
23,79
23,105
23,242
23,266
23,297
23,455
23,476
23,799
23,871
25,28
25,32
25,36
25,47
25,49
25,66
25,197
25,223
25,299
25,331
25,339
25,381
25,437
25,447
25,462
25,465
25,480
25,492
25,589
25,608
25,640
25,675
25,706
25,845
25,860
25,867
25,919
29,33
29,37
29,70
29,75
29,90
29,97
29,103
29,119
29,120
29,171
29,203
29,242
29,306
29,479
29,496
29,500
29,555
29,617
29,626
29,677
29,761
29,762
29,837
29,876
30,32
30,35
30,36
30,64
30,85
30,108
30,111
30,124
30,133
30,139
30,156
30,175
30,217
30,244
30,270
30,322
30,363
30,402
30,431
30,462
30,514
30,815
30,822
31,32
31,43
31,54
31,55
31,56
31,59
31,62
31,96
31,99
31,116
31,137
31,151
31,160
31,163
31,170
31,172
31,178
31,181
31,212
31,222
31,224
31,233
31,241
31,247
31,315
31,336
31,347
31,369
31,370
31,401
31,421
31,452
31,456
31,519
31,582
31,673
31,674
31,687
31,690
31,695
31,700
31,709
31,761
31,767
31,782
31,824
31,918
31,956
31,971
31,995
33,50
33,52
33,76
33,111
33,113
33,164
33,192
33,256
33,269
33,313
33,327
33,442
33,506
33,517
33,687
33,721
33,812
33,842
39,40
39,47
39,71
39,83
39,91
39,124
39,134
39,140
39,161
39,167
39,207
39,212
39,230
39,236
39,264
39,276
39,280
39,281
39,334
39,335
39,348
39,498
39,523
39,526
39,569
39,573
39,602
39,623
39,655
39,685
39,693
39,747
39,773
39,788
39,887
39,908
44,84
44,113
44,164
44,168
44,194
44,608
44,647
44,750
44,844
44,853
49,50
49,72
49,106
49,116
49,120
49,150
49,193
49,218
49,219
49,246
49,266
49,267
49,292
49,307
49,361
49,383
49,411
49,632
49,653
49,727
49,981
54,74
54,85
54,90
54,166
54,177
54,195
54,354
54,394
54,471
54,486
54,622
54,625
54,762
54,791
54,910
54,973
54,996
55,81
55,102
55,126
55,217
55,440
55,445
55,489
55,659
59,67
59,71
59,106
59,111
59,311
59,342
59,361
59,710
59,957
59,964
60,69
60,75
60,159
60,219
60,236
60,252
60,277
60,380
60,420
60,464
60,561
60,597
60,676
60,700
60,781
60,890
60,909
63,67
63,108
63,159
63,189
63,324
63,408
63,544
63,709
63,726
63,810
65,294
65,368
66,72
66,107
66,122
66,144
66,193
66,223
66,236
66,286
66,316
66,326
66,416
66,569
66,653
66,757
66,770
66,806
66,978
67,91
67,102
67,122
67,146
67,151
67,188
67,208
67,286
67,344
67,425
67,467
67,552
67,688
70,123
70,155
70,172
70,190
70,335
70,363
70,450
70,475
70,547
70,585
70,590
70,660
70,722
70,767
70,812
70,862
70,986
72,97
72,348
72,841
72,872
76,77
76,195
76,253
76,283
76,319
76,367
76,434
76,491
76,592
76,656
76,709
76,739
76,763
77,683
78,94
78,121
78,128
78,160
78,188
78,201
78,215
78,269
78,271
78,317
78,358
78,680
78,696
78,744
78,780
78,877
84,106
84,111
84,114
84,171
84,347
84,379
84,726
84,856
86,546
86,743
88,91
88,96
88,207
88,372
88,399
88,406
88,420
88,481
88,596
88,778
88,967
88,981
96,101
96,341
96,449
96,550
96,628
96,666
96,991
101,111
101,118
101,165
101,195
101,251
101,263
101,319
101,354
101,357
101,389
101,416
101,497
101,628
101,667
101,704
101,757
101,800
101,829
101,859
101,884
101,896
101,995
107,193
107,247
107,331
107,436
107,541
107,753
109,191
109,317
109,366
109,438
109,442
109,585
109,760
109,899
110,348
110,488
110,529
110,568
110,617
120,349
120,388
120,500
120,642
120,740
136,201
136,351
136,701
136,749
137,197
137,203
137,258
137,419
137,514
137,563
137,676
137,722
137,784
137,789
137,892
137,909
139,255
139,288
139,373
139,478
139,482
139,494
139,499
139,518
139,684
139,907
139,974
141,142
141,143
141,144
141,168
141,179
141,196
141,228
141,459
141,853
158,160
158,167
158,232
158,314
158,410
165,184
165,396
165,704
165,728
168,190
168,225
168,284
168,385
168,415
168,449
168,563
168,594
168,823
174,560
174,843
174,992
184,319
184,937
184,987
192,298
192,477
192,524
192,579
192,625
192,698
192,812
192,970
198,251
198,547
198,679
198,858
198,989
204,444
204,525
204,614
204,810
208,824
208,992
209,301
209,342
209,553
209,687
209,695
209,937
210,253
210,646
210,663
213,293
213,311
213,418
213,444
213,652
213,654
213,862
213,995
215,219
215,363
215,607
215,646
218,255
218,557
218,671
218,838
218,925
218,988
221,262
221,866
221,977
231,237
231,249
231,525
231,745
235,326
235,377
235,729
235,906
237,243
237,273
237,306
237,396
237,475
237,639
237,869
244,259
244,291
244,318
244,347
244,352
244,376
244,441
244,560
244,600
244,775
244,780
244,807
244,892
247,256
247,392
247,517
247,897
249,276
249,969
249,974
254,613
256,323
256,457
256,476
259,441
259,566
259,767
260,585
261,281
261,282
261,298
261,309
261,372
261,380
261,402
261,406
261,508
261,549
261,592
261,640
261,734
261,759
261,872
261,880
261,913
265,283
265,287
265,329
265,418
265,436
265,524
265,549
265,560
265,561
265,588
265,633
265,639
265,644
265,645
265,667
265,728
265,927
265,963
275,313
275,322
275,428
275,484
275,918
277,282
277,443
280,369
280,719
280,799
280,817
281,438
281,535
281,729
286,291
286,496
286,916
289,370
289,431
289,601
289,868
289,883
292,357
292,577
292,613
294,372
294,443
294,531
294,657
294,794
294,833
294,942
296,577
296,622
296,642
298,309
298,477
298,501
298,696
299,339
299,451
299,571
299,754
299,986
305,325
305,381
305,459
305,532
305,541
305,545
305,576
305,590
305,689
305,951
305,967
306,352
306,399
306,486
306,659
306,682
306,738
306,792
307,424
307,599
307,736
307,905
309,651
309,696
309,788
309,953
310,732
310,754
312,326
312,335
314,340
314,457
314,516
314,972
318,420
319,886
321,530
321,871
327,706
327,893
328,329
328,587
331,516
331,645
331,799
332,391
332,411
332,515
332,629
332,698
332,873
332,941
332,964
333,534
333,600
344,376
344,432
344,468
344,484
344,537
344,711
346,354
346,513
346,633
346,813
346,883
346,923
346,982
350,484
350,587
350,602
351,923
351,989
355,431
355,783
361,367
361,414
361,537
361,929
361,959
363,528
363,832
365,621
365,637
365,648
365,713
365,782
365,816
365,869
365,882
365,999
371,631
371,668
371,720
371,831
371,883
377,423
377,494
377,718
408,425
408,460
408,831
408,880
411,547
411,750
411,863
411,914
425,451
425,777
425,873
429,537
430,848
432,570
432,985
436,558
436,613
436,840
439,481
439,656
439,775
439,866
445,461
445,685
445,694
445,786
451,488
451,879
451,893
479,506
479,813
481,530
481,765
486,541
486,830
486,998
494,590
494,675
495,539
495,930
513,537
513,603
513,732
513,933
521,641
526,684
526,687
527,667
528,548
529,583
529,723
529,741
529,873
534,767
535,904
542,838
543,891
544,654
544,878
544,928
548,927
549,588
549,705
549,734
549,741
549,978
554,901
557,782
559,613
559,813
575,578
575,746
578,593
578,616
583,710
583,731
584,627
589,603
589,715
599,845
599,908
601,605
604,769
613,842
613,981
621,743
621,829
621,886
