src,dst
8,9
8,10
8,11
8,12
8,13
8,14
8,16
8,17
8,18
8,19
8,20
8,24
8,25
8,26
8,29
8,30
8,31
8,37
8,38
8,39
8,42
8,43
8,47
8,52
8,53
8,56
8,60
8,67
8,71
8,73
8,74
8,75
8,78
8,79
8,87
8,90
8,91
8,95
8,97
8,99
8,103
8,118
8,123
8,126
8,134
8,137
8,139
8,141
8,143
8,145
8,149
8,159
8,162
8,169
8,171
8,176
8,177
8,179
8,180
8,185
8,188
8,206
8,208
8,213
8,215
8,217
8,224
8,226
8,228
8,232
8,235
8,253
8,254
8,257
8,270
8,274
8,275
8,277
8,296
8,321
8,323
8,325
8,329
8,336
8,338
8,347
8,355
8,375
8,377
8,378
8,380
8,382
8,390
8,394
8,405
8,406
8,412
8,419
8,420
8,421
8,426
8,428
8,430
8,432
8,474
8,484
8,485
8,486
8,490
8,492
8,499
8,515
8,538
8,541
8,561
8,568
8,569
8,570
8,571
8,579
8,585
8,590
8,597
8,617
8,619
8,639
8,645
8,660
8,666
8,669
8,673
8,681
8,688
8,689
8,701
8,705
8,735
8,743
8,752
8,764
8,765
8,766
8,780
8,788
8,789
8,790
8,799
8,810
8,827
8,841
8,844
8,845
8,846
8,848
8,855
8,863
8,876
8,878
8,880
8,886
8,890
8,897
8,923
8,943
8,952
8,964
8,969
8,995
15,18
15,29
15,31
15,38
15,66
15,84
15,88
15,117
15,124
15,228
15,229
15,268
15,313
15,327
15,366
15,387
15,459
15,481
15,487
15,546
15,584
15,757
15,774
15,795
15,830
15,880
15,901
15,921
16,20
16,21
16,41
16,45
16,50
16,68
16,73
16,78
16,82
16,115
16,117
16,121
16,131
16,201
16,232
16,255
16,264
16,266
16,330
16,373
16,405
16,426
16,430
16,448
16,470
16,571
16,576
16,746
16,756
16,771
16,835
16,980
16,986
17,31
17,39
17,55
17,58
17,93
17,112
17,155
17,170
17,172
17,174
17,180
17,189
17,191
17,197
17,222
17,239
17,246
17,257
17,326
17,327
17,332
17,355
17,366
17,381
17,386
17,391
17,392
17,494
17,552
17,568
17,608
17,612
17,813
17,883
17,898
17,900
19,28
19,36
19,47
19,51
19,55
19,60
19,66
19,68
19,84
19,88
19,106
19,110
19,111
19,116
19,123
19,129
19,159
19,167
19,168
19,181
19,183
19,186
19,189
19,196
19,230
19,238
19,262
19,276
19,296
19,332
19,338
19,349
19,366
19,373
19,381
19,385
19,386
19,420
19,453
19,465
19,493
19,499
19,508
19,509
19,552
19,564
19,648
19,691
19,692
19,693
19,740
19,744
19,754
19,778
19,785
19,806
19,810
19,834
19,894
19,896
19,897
19,904
19,916
19,918
19,962
19,972
19,983
19,988
22,30
22,207
22,228
22,415
22,847
22,927
26,30
26,33
26,37
26,40
26,48
26,50
26,51
26,52
26,60
26,62
26,64
26,71
26,79
26,80
26,96
26,106
26,115
26,125
26,138
26,169
26,189
26,200
26,215
26,217
26,223
26,234
26,237
26,242
26,251
26,253
26,255
26,268
26,280
26,282
26,316
26,335
26,407
26,427
26,428
26,454
26,458
26,476
26,523
26,533
26,563
26,587
26,591
26,617
26,667
26,729
26,760
26,769
26,789
26,855
26,918
26,954
26,958
26,985
26,994
26,997
36,42
36,128
36,212
36,230
36,253
36,265
36,269
36,333
36,335
36,346
36,457
36,956
37,41
37,89
37,92
37,103
37,125
37,154
37,167
37,226
37,275
37,318
37,334
37,393
37,401
37,452
37,473
37,487
37,571
37,769
37,818
37,887
37,944
38,43
38,60
38,113
38,125
38,172
38,178
38,185
38,231
38,297
38,307
38,331
38,480
38,510
38,519
38,526
38,557
38,563
38,566
38,604
38,688
38,692
38,832
38,835
38,837
38,865
38,908
45,146
45,205
45,244
45,349
45,459
45,553
45,760
45,771
45,791
45,857
45,973
46,96
46,144
46,159
46,253
46,270
46,315
46,378
46,584
46,592
46,632
46,676
46,889
48,50
48,54
48,69
48,98
48,100
48,110
48,133
48,210
48,221
48,273
48,312
48,327
48,330
48,341
48,468
48,493
48,520
