src,dst
1,5
1,6
1,7
1,9
1,16
1,19
1,20
1,22
1,23
1,24
1,25
1,35
1,41
1,42
1,43
1,45
1,46
1,47
1,52
1,53
1,56
1,58
1,63
1,66
1,71
1,72
1,77
1,83
1,86
1,91
1,94
1,95
1,102
1,107
1,116
1,120
1,127
1,128
1,161
1,165
1,175
1,193
1,199
1,200
1,205
1,208
1,209
1,270
1,283
1,284
1,285
1,297
1,304
1,307
1,322
1,324
1,329
1,349
1,355
1,356
1,369
1,391
1,438
1,441
1,447
1,463
1,478
1,491
1,499
1,501
1,530
1,555
1,589
1,615
1,680
1,735
1,743
1,752
1,762
1,802
1,828
1,834
1,836
1,861
1,896
1,919
1,924
1,972
4,5
4,7
4,8
4,17
4,24
4,26
4,28
4,29
4,40
4,44
4,54
4,76
4,94
4,106
4,117
4,121
4,124
4,127
4,132
4,133
4,171
4,173
4,180
4,182
4,183
4,195
4,209
4,229
4,265
4,294
4,311
4,334
4,370
4,397
4,405
4,446
4,489
4,515
4,530
4,574
4,636
4,665
4,687
4,735
4,755
4,770
4,773
4,793
4,794
4,853
4,928
4,968
4,969
4,981
4,987
13,22
13,26
13,32
13,33
13,41
13,46
13,69
13,119
13,150
13,155
13,180
13,193
13,241
13,262
13,263
13,308
13,359
13,397
13,410
13,415
13,439
13,448
13,450
13,483
13,494
13,520
13,540
13,566
13,579
13,595
13,663
13,689
13,696
13,727
13,761
13,825
13,927
13,936
13,992
14,21
14,27
14,76
14,167
14,172
14,178
14,200
14,205
14,222
14,240
14,243
14,247
14,351
14,368
14,413
14,436
14,449
14,453
14,508
14,509
14,592
14,597
14,684
14,694
14,841
14,907
20,23
20,30
20,35
20,45
20,62
20,69
20,93
20,102
20,112
20,226
20,315
20,409
20,462
20,548
20,612
20,792
20,996
21,25
21,27
21,28
21,35
21,40
21,59
21,84
21,94
21,108
21,135
21,143
21,171
21,183
21,188
21,199
21,204
21,248
21,361
21,362
21,374
21,375
21,387
21,403
21,407
21,457
21,474
21,492
21,582
21,627
21,670
21,686
21,765
21,771
21,779
21,781
21,784
21,828
21,859
21,953
27,50
27,54
27,63
27,70
27,72
27,90
27,91
27,95
27,109
27,112
27,127
27,184
27,208
27,213
27,214
27,309
27,338
27,339
27,356
27,389
27,435
27,436
27,442
27,481
27,502
27,532
27,621
27,628
27,632
27,644
27,652
27,680
27,700
27,701
27,719
27,822
27,827
27,878
27,923
27,943
27,965
32,33
32,46
32,48
32,55
32,102
32,106
32,115
32,118
32,129
32,192
32,206
32,255
32,283
32,324
32,368
32,422
32,425
32,429
32,430
32,435
32,442
32,460
32,542
32,543
32,633
32,640
32,678
32,843
32,887
32,898
32,988
34,39
34,42
34,84
34,93
34,103
34,121
34,126
34,156
34,185
34,210
34,213
34,223
34,252
34,264
34,275
34,289
34,295
34,300
34,325
34,353
34,402
34,441
34,455
34,471
34,479
34,527
34,530
34,532
34,562
34,646
34,708
34,731
34,734
34,805
34,818
34,844
34,869
34,875
34,963
34,981
34,986
34,993
35,37
35,57
35,82
35,109
35,133
35,148
35,216
35,274
35,283
35,294
35,322
35,444
35,452
35,529
35,531
35,546
35,632
35,649
35,671
35,737
35,754
35,822
35,834
35,839
40,44
40,70
40,81
40,113
40,250
40,299
40,510
40,760
40,770
47,50
47,64
47,65
47,81
47,86
47,164
47,225
47,301
47,306
47,358
47,400
47,507
47,520
47,525
47,537
47,540
47,571
47,573
47,579
47,624
47,666
47,673
47,711
47,732
47,740
47,744
47,757
47,776
47,779
47,800
47,866
47,882
47,889
47,917
52,104
52,144
52,146
52,187
52,235
52,528
52,661
52,730
58,66
58,167
58,170
58,474
58,493
58,576
58,622
58,742
58,807
58,959
62,153
62,154
62,168
62,212
62,218
62,247
62,421
62,510
62,717
62,808
64,137
64,140
64,204
64,221
64,227
64,317
64,337
64,398
64,458
64,466
64,544
64,667
64,714
64,747
64,814
64,816
64,927
64,974
64,986
71,88
71,95
71,126
71,178
71,237
71,246
71,302
71,314
71,323
71,387
71,427
71,515
71,542
71,853
80,94
80,105
80,178
80,215
80,266
80,314
80,421
80,436
80,497
80,506
80,612
80,923
80,941
85,169
85,206
85,214
85,232
85,320
85,785
85,786
87,151
87,214
87,244
87,489
87,493
87,712
87,758
91,302
91,307
91,315
91,513
91,893
95,101
95,107
95,111
95,114
95,136
95,161
95,162
95,185
95,187
95,219
95,438
95,607
98,245
98,279
98,467
98,900
99,111
99,117
99,124
99,136
99,137
99,146
99,223
99,242
99,258
99,261
99,266
99,340
99,387
99,399
99,576
99,641
99,682
99,737
99,750
99,806
99,816
99,818
99,874
99,902
99,931
99,958
102,234
102,268
102,352
102,374
102,548
102,603
102,637
102,649
102,765
102,767
102,911
105,152
105,329
105,850
105,925
106,192
106,604
106,626
106,721
106,870
106,891
106,949
112,130
112,264
112,288
112,301
112,413
112,533
112,723
112,785
112,875
121,344
121,764
128,132
128,162
128,175
128,240
128,248
128,298
128,300
128,366
128,392
128,456
128,500
128,513
128,527
128,567
128,568
128,686
128,746
130,131
130,342
130,862
130,983
134,137
134,204
134,217
134,313
134,361
134,611
134,696
134,747
134,753
134,998
138,238
138,278
138,307
138,423
138,450
138,455
138,508
138,609
138,758
138,947
138,960
156,204
156,380
156,446
156,863
156,934
156,993
159,214
159,294
159,396
159,530
159,593
159,659
159,752
159,919
159,967
160,250
160,260
160,360
160,678
160,753
160,761
160,953
161,168
161,300
161,448
161,756
166,258
166,291
166,447
166,463
166,500
166,578
166,733
166,885
166,887
166,955
170,335
170,370
170,381
170,435
170,519
170,524
170,700
170,719
170,799
170,895
187,197
187,241
187,416
187,468
187,490
187,531
187,589
187,899
187,933
189,276
189,353
189,879
189,927
189,941
189,973
191,199
191,362
191,595
191,783
191,791
200,267
200,300
200,301
200,347
200,352
200,359
200,790
200,940
201,277
201,406
201,517
201,539
201,542
201,711
205,227
205,478
205,529
205,592
205,815
206,274
206,462
206,494
214,338
214,572
216,242
216,308
216,380
216,445
216,565
217,285
217,337
230,256
230,274
230,286
230,298
230,370
230,438
230,684
230,702
230,770
230,878
230,991
230,993
233,321
233,521
233,535
233,548
233,742
240,441
241,304
241,347
241,437
241,539
241,648
241,830
241,858
241,896
241,908
241,990
242,271
242,302
242,315
242,316
242,335
242,416
242,452
242,523
242,575
242,624
242,677
242,805
242,888
242,907
242,910
242,913
242,939
242,996
243,397
243,454
243,514
243,548
243,703
251,279
251,291
251,293
251,295
251,444
251,519
251,547
251,610
251,615
251,698
251,844
251,872
251,936
251,947
251,987
252,733
258,363
258,580
258,687
258,971
267,287
267,410
267,443
267,475
267,553
267,601
267,717
267,724
267,967
269,984
270,273
270,319
270,470
270,685
270,719
273,281
273,336
273,596
273,747
273,942
276,299
276,342
276,353
276,427
276,428
276,543
276,558
276,574
276,631
276,738
276,800
276,840
276,995
282,512
282,940
288,297
288,340
288,657
295,426
295,699
295,777
295,832
295,939
308,422
308,616
308,846
313,757
315,871
315,975
317,333
317,881
317,882
317,887
330,331
330,540
330,604
330,839
330,956
330,998
337,431
337,434
337,483
337,523
337,813
337,852
337,922
337,960
339,641
339,898
339,967
343,407
343,463
343,831
